,user_id,dlc_id,parent_id,recommended,num_review,num_owned_games,dlc_play_time_hr,game_play_time,price_diff,lag_month,dlc_price,game_price,dlc_release_date,game_release_date,dlc:Captionsavailable,dlc:Co-op,dlc:Commentaryavailable,dlc:Cross-PlatformMultiplayer,dlc:DownloadableContent,dlc:Fullcontrollersupport,dlc:Gamepad,dlc:HTCVive,dlc:In-AppPurchases,dlc:IncludesSourceSDK,dlc:Includesleveleditor,dlc:Keyboard/Mouse,dlc:LocalCo-op,dlc:LocalMulti-Player,dlc:MMO,dlc:Multi-player,dlc:OculusRift,dlc:OnlineCo-op,dlc:OnlineMulti-Player,dlc:PartialControllerSupport,dlc:Room-Scale,dlc:Seated,dlc:Shared/SplitScreen,dlc:Single-player,dlc:Standing,dlc:Stats,dlc:SteamAchievements,dlc:SteamCloud,dlc:SteamLeaderboards,dlc:SteamTradingCards,dlc:SteamTurnNotifications,dlc:SteamVRCollectibles,dlc:SteamWorkshop,dlc:TrackedMotionControllers,dlc:ValveAnti-Cheatenabled,dlc:WindowsMixedReality,Accounting,Action,Adventure,Animation&Modeling,AudioProduction,Casual,Design&Illustration,EarlyAccess,Education,FreetoPlay,Indie,MassivelyMultiplayer,PhotoEditing,RPG,Racing,Simulation,SoftwareTraining,Sports,Strategy,Utilities,VideoProduction,WebPublishing,Captionsavailable,Co-op,Commentaryavailable,Cross-PlatformMultiplayer,DownloadableContent,Fullcontrollersupport,Gamedemo,Gamepad,HTCVive,In-AppPurchases,IncludesSourceSDK,Includesleveleditor,Keyboard/Mouse,LocalCo-op,LocalMulti-Player,MMO,Mods,Mods-requireHL2,Multi-player,OculusRift,OnlineCo-op,OnlineMulti-Player,PartialControllerSupport,Room-Scale,Seated,Shared/SplitScreen,Single-player,Standing,Stats,SteamAchievements,SteamCloud,SteamLeaderboards,SteamTradingCards,SteamTurnNotifications,SteamVRCollectibles,SteamWorkshop,TrackedMotionControllers,ValveAnti-Cheatenabled,WindowsMixedReality
0,76561198010906927,65250,24010,1,13,10.0,0.0,84800,-15.999999999999998,31,8.99,24.99,2012-02-23,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,7.0,7.0,2.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0
0,76561198010906927,277741,24010,1,13,10.0,0.0,84800,-5.0,63,19.99,24.99,2014-10-09,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,7.0,7.0,2.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0
0,76561198071996611,65244,24010,1,20,3.0,0.0,91018,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,65255,24010,1,20,3.0,0.0,91018,-11.999999999999998,33,12.99,24.99,2012-04-05,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,65218,24010,0,20,3.0,0.0,91018,-11.999999999999998,34,12.99,24.99,2012-05-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,208286,24010,1,20,3.0,0.0,91018,-5.0,38,19.99,24.99,2012-09-20,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,258663,24010,0,20,3.0,0.0,91018,-5.0,66,19.99,24.99,2015-01-08,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,258668,24010,0,20,3.0,0.0,91018,-11.999999999999998,67,12.99,24.99,2015-01-22,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,277777,24010,1,20,3.0,0.0,91018,15.000000000000004,72,39.99,24.99,2015-06-25,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,562372,24010,1,20,3.0,0.0,91018,-5.0,97,19.99,24.99,2017-07-13,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198071996611,500245,24010,1,20,3.0,0.0,91018,-5.0,98,19.99,24.99,2017-08-03,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
0,76561198021726329,55380,55230,1,31,432.0,0.0,3836,-3.0,2,6.99,9.99,2012-01-17,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,207.0,133.0,0.0,0.0,119.0,0.0,16.0,0.0,16.0,235.0,7.0,0.0,62.0,17.0,43.0,0.0,18.0,72.0,0.0,0.0,0.0,18.0,45.0,7.0,23.0,0.0,101.0,0.0,1.0,5.0,12.0,2.0,18.0,2.0,7.0,9.0,3.0,1.0,0.0,85.0,5.0,9.0,21.0,84.0,4.0,6.0,35.0,361.0,6.0,37.0,222.0,116.0,67.0,263.0,1.0,0.0,17.0,4.0,8.0,3.0
0,76561198021726329,55381,55230,1,31,432.0,0.0,3836,-3.0,3,6.99,9.99,2012-02-21,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,207.0,133.0,0.0,0.0,119.0,0.0,16.0,0.0,16.0,235.0,7.0,0.0,62.0,17.0,43.0,0.0,18.0,72.0,0.0,0.0,0.0,18.0,45.0,7.0,23.0,0.0,101.0,0.0,1.0,5.0,12.0,2.0,18.0,2.0,7.0,9.0,3.0,1.0,0.0,85.0,5.0,9.0,21.0,84.0,4.0,6.0,35.0,361.0,6.0,37.0,222.0,116.0,67.0,263.0,1.0,0.0,17.0,4.0,8.0,3.0
0,76561198021726329,55392,55230,1,31,432.0,0.0,3836,-7.0,7,2.99,9.99,2012-06-12,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,207.0,133.0,0.0,0.0,119.0,0.0,16.0,0.0,16.0,235.0,7.0,0.0,62.0,17.0,43.0,0.0,18.0,72.0,0.0,0.0,0.0,18.0,45.0,7.0,23.0,0.0,101.0,0.0,1.0,5.0,12.0,2.0,18.0,2.0,7.0,9.0,3.0,1.0,0.0,85.0,5.0,9.0,21.0,84.0,4.0,6.0,35.0,361.0,6.0,37.0,222.0,116.0,67.0,263.0,1.0,0.0,17.0,4.0,8.0,3.0
0,76561198021726329,435881,377160,1,31,432.0,0.0,14853,-5.0,6,24.99,29.99,2016-05-18,2015-11-09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,207.0,133.0,0.0,0.0,119.0,0.0,16.0,0.0,16.0,235.0,7.0,0.0,62.0,17.0,43.0,0.0,18.0,72.0,0.0,0.0,0.0,18.0,45.0,7.0,23.0,0.0,101.0,0.0,1.0,5.0,12.0,2.0,18.0,2.0,7.0,9.0,3.0,1.0,0.0,85.0,5.0,9.0,21.0,84.0,4.0,6.0,35.0,361.0,6.0,37.0,222.0,116.0,67.0,263.0,1.0,0.0,17.0,4.0,8.0,3.0
0,76561198021726329,524310,307780,1,31,432.0,0.0,4901,-17.0,18,2.99,19.99,2016-10-04,2015-04-13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.0,207.0,133.0,0.0,0.0,119.0,0.0,16.0,0.0,16.0,235.0,7.0,0.0,62.0,17.0,43.0,0.0,18.0,72.0,0.0,0.0,0.0,18.0,45.0,7.0,23.0,0.0,101.0,0.0,1.0,5.0,12.0,2.0,18.0,2.0,7.0,9.0,3.0,1.0,0.0,85.0,5.0,9.0,21.0,84.0,4.0,6.0,35.0,361.0,6.0,37.0,222.0,116.0,67.0,263.0,1.0,0.0,17.0,4.0,8.0,3.0
0,76561198008891347,55380,55230,1,40,521.0,0.0,4644,-3.0,2,6.99,9.99,2012-01-17,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,302.0,172.0,0.0,0.0,77.0,0.0,10.0,0.0,27.0,228.0,9.0,0.0,101.0,3.0,34.0,0.0,10.0,69.0,1.0,0.0,0.0,38.0,78.0,12.0,30.0,0.0,158.0,0.0,1.0,2.0,12.0,11.0,38.0,1.0,13.0,18.0,7.0,1.0,0.0,130.0,2.0,11.0,24.0,120.0,1.0,2.0,53.0,474.0,1.0,47.0,281.0,229.0,96.0,209.0,0.0,0.0,40.0,1.0,18.0,0.0
0,76561198068922354,65244,24010,1,4,28.0,0.0,105051,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,14.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,13.0,3.0,0.0,5.0,1.0,12.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,10.0,0.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,9.0,1.0,2.0,4.0,7.0,0.0,1.0,1.0,24.0,0.0,1.0,20.0,13.0,5.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0
0,76561198075453257,65244,24010,1,19,32.0,0.0,18180,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198075453257,65255,24010,1,19,32.0,0.0,18180,-11.999999999999998,33,12.99,24.99,2012-04-05,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198075453257,65232,24010,0,19,32.0,0.0,18180,-5.0,35,19.99,24.99,2012-06-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198075453257,208303,24010,1,19,32.0,0.0,18180,-15.999999999999998,38,8.99,24.99,2012-09-18,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198075453257,208286,24010,1,19,32.0,0.0,18180,-5.0,38,19.99,24.99,2012-09-20,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198075453257,222597,24010,1,19,32.0,0.0,18180,-5.0,52,19.99,24.99,2013-10-24,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,31.0,0.0,3.0,18.0,13.0,7.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0
0,76561198121310185,65244,24010,1,1,18.0,0.0,13514,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,8.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,17.0,0.0,4.0,14.0,9.0,4.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0
0,76561198022070235,65244,24010,1,14,18.0,0.0,76776,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65250,24010,1,14,18.0,0.0,76776,-15.999999999999998,31,8.99,24.99,2012-02-23,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65253,24010,1,14,18.0,0.0,76776,-15.999999999999998,32,8.99,24.99,2012-03-08,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65252,24010,1,14,18.0,0.0,76776,-15.999999999999998,33,8.99,24.99,2012-03-29,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65255,24010,1,14,18.0,0.0,76776,-11.999999999999998,33,12.99,24.99,2012-04-05,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65256,24010,1,14,18.0,0.0,76776,-15.999999999999998,34,8.99,24.99,2012-05-17,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,65218,24010,1,14,18.0,0.0,76776,-11.999999999999998,34,12.99,24.99,2012-05-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198022070235,208284,24010,1,14,18.0,0.0,76776,-21.0,35,3.99,24.99,2012-05-31,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,10.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,20.0,0.0,3.0,14.0,9.0,6.0,14.0,0.0,0.0,6.0,0.0,1.0,0.0
0,76561198062566173,65244,24010,1,5,16.0,0.0,26947,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,1.0,2.0,16.0,0.0,1.0,8.0,7.0,2.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0
